,index,q95,rodada,y_pred_XGBRegressor
6,20,2.254,2,2.5396454
7,137,893.539,2,653.27783
8,40,0.8705000000000002,2,1.4598597
9,44,18.8523,2,14.668545
10,115,100.569,2,123.21717
11,96,539.255,2,480.49545
12,112,38.6483,2,29.932121
13,126,26.5578,2,37.373234
14,148,804.869,2,780.996
15,38,230.307,2,97.623985
16,74,14.6056,2,18.154093
17,120,12.7955,2,15.921087
18,100,0.0224,2,1.279219
19,35,267.5,2,97.70305
20,128,90.0729,2,91.094955
21,141,806.112,2,649.7183
22,65,4.2191,2,2.8437266
23,125,4.1632,2,14.732623
24,122,1.7296,2,2.3854358
25,16,4.3194,2,3.435867
26,53,0.0535,2,1.2332276
27,111,30.2317,2,25.496922
28,145,710.2378499999994,2,673.5353
29,76,0.9202,2,1.537285
0,56,1.0565,3,0.6194847
1,148,804.869,3,748.64923
2,127,92.2362,3,94.23982
3,135,0.0813,3,-2.1210644
4,49,0.5381,3,0.7302985
5,68,14.04103499999995,3,19.137869
6,96,539.255,3,485.74274
7,2,4.9898,3,4.3999376
8,87,3.9026,3,5.517474
9,128,90.0729,3,87.95901
10,47,0.98,3,1.4024183
11,60,0.265,3,-0.081024386
12,89,14.256,3,22.210382
13,45,1.523,3,1.270507
14,79,19.0626,3,33.841896
15,5,0.4344,3,1.7859312
16,37,9.669585,3,17.218046
17,30,25.3048,3,37.388367
18,24,19.7695,3,21.39976
19,53,0.0535,3,0.75033486
20,141,806.112,3,801.75183
21,83,4.8713,3,6.2580996
22,117,653.749,3,668.86456
23,54,8.7703,3,10.662045
24,8,1.06597,3,0.56391877
25,51,27.9617,3,32.11032
26,74,14.6056,3,18.861732
27,107,592.418,3,499.3104
28,32,4.744,3,2.2682793
29,25,0.036,3,0.08070726
0,90,21.952,4,25.518717
1,12,4.6613,4,6.5137005
2,48,26.3377,4,22.968645
3,131,65.8824,4,27.672138
4,14,3.1201,4,2.6287422
5,30,25.3048,4,31.943928
6,129,91.2264,4,88.72033
7,108,521.196,4,592.30054
8,78,1.1114,4,1.2120116
9,136,0.1093,4,-1.4290822
10,82,0.8080000000000002,4,1.3133847
11,0,2.601039999999997,4,2.0355089
12,47,0.98,4,1.8469219
13,58,49.4681,4,37.173744
14,44,18.8523,4,15.214922
15,18,0.4606,4,0.985289
16,102,29.2342,4,34.51795
17,54,8.7703,4,11.297983
18,146,781.017,4,808.2211
19,28,0.1309,4,0.22275461
20,24,19.7695,4,24.229168
21,124,44.9176,4,51.337215
22,111,30.2317,4,23.20268
23,100,0.0224,4,10.216449
24,17,0.7619,4,1.0760924
25,127,92.2362,4,75.480225
26,83,4.8713,4,5.6473136
27,26,0.0785,4,0.046497703
28,104,60.6356,4,39.98829
29,120,12.7955,4,11.137033
0,42,11.5124,5,4.635092
1,100,0.0224,5,-2.6608832
2,136,0.1093,5,-6.9085484
3,78,1.1114,5,1.5716485
4,55,41.95629000000001,5,34.71321
5,149,749.272,5,804.86707
6,52,30.8772,5,27.609505
7,77,1.0102,5,1.6385868
8,24,19.7695,5,22.94057
9,105,3.8259,5,5.131889
10,49,0.5381,5,1.0969362
11,88,5.661469999999989,5,5.309122
12,126,26.5578,5,37.32863
13,31,2.27,5,3.2689135
14,74,14.6056,5,16.743906
15,104,60.6356,5,36.543514
16,14,3.1201,5,3.400263
17,125,4.1632,5,8.790524
18,127,92.2362,5,83.58118
19,79,19.0626,5,23.86685
20,12,4.6613,5,4.898221
21,32,4.744,5,4.8506374
22,7,44.5338,5,41.384518
23,26,0.0785,5,0.0430209
24,97,499.1056,5,539.3781
25,5,0.4344,5,1.5286356
26,65,4.2191,5,3.2661595
27,37,9.669585,5,16.554209
28,18,0.4606,5,1.7093856
29,109,21.0648,5,8.83145
0,91,2.2008,6,0.8673603
1,97,499.1056,6,539.2528
2,134,0.0,6,3.760716
3,75,16.5676,6,15.358483
4,34,1.8049,6,1.7801816
5,60,0.265,6,-0.03627588
6,117,653.749,6,668.6065
7,55,41.95629000000001,6,42.917145
8,82,0.8080000000000002,6,1.5467337
9,138,819.714,6,818.5799
10,32,4.744,6,7.8464217
11,109,21.0648,6,10.166712
12,98,0.9242,6,5.34869
13,85,72.7823,6,62.147884
14,102,29.2342,6,20.116095
15,115,100.569,6,109.88069
16,67,3.9056,6,1.9683279
17,64,1.3146,6,1.369961
18,122,1.7296,6,5.0083003
19,133,155.102,6,91.2942
20,12,4.6613,6,5.2882214
21,15,20.7338,6,34.76325
22,7,44.5338,6,38.386887
23,1,7.1585,6,4.661396
24,71,1.5634,6,0.99178386
25,139,0.0,6,0.14677428
26,80,48.2795,6,79.971886
27,38,230.307,6,267.5586
28,14,3.1201,6,3.6499138
29,99,0.2635,6,-0.6163188
0,49,0.5381,7,1.1778549
1,60,0.265,7,0.3998348
2,32,4.744,7,4.044738
3,73,14.8822,7,3.0462036
4,117,653.749,7,663.42206
5,69,9.8188,7,2.3780794
6,102,29.2342,7,19.469551
7,104,60.6356,7,38.21978
8,144,0.0,7,-0.7451295
9,86,417.366,7,351.39777
10,138,819.714,7,831.7238
11,18,0.4606,7,1.2950438
12,90,21.952,7,32.343655
13,11,2.2915,7,1.2494351
14,26,0.0785,7,0.18843801
15,23,16.2733,7,21.581717
16,146,781.017,7,826.78595
17,96,539.255,7,480.60406
18,1,7.1585,7,4.635043
19,110,19.308,7,37.19675
20,123,22.3438,7,26.309435
21,84,6.2164,7,15.821284
22,126,26.5578,7,32.513348
23,89,14.256,7,26.047909
24,111,30.2317,7,25.096228
25,93,19.7051,7,27.426376
26,54,8.7703,7,9.280193
27,25,0.036,7,0.18843801
28,43,1.3317,7,2.4896564
29,14,3.1201,7,6.445833
0,115,100.569,8,94.36768
1,46,21.8598,8,20.833658
2,112,38.6483,8,23.871895
3,54,8.7703,8,10.486966
4,131,65.8824,8,38.548172
5,119,649.721,8,674.86487
6,116,651.657800000002,8,522.05255
7,43,1.3317,8,1.9770489
8,31,2.27,8,4.027811
9,86,417.366,8,356.0892
10,13,0.6751,8,0.8393579
11,143,0.0,8,0.4096842
12,105,3.8259,8,8.30786
13,26,0.0785,8,0.06162252
14,75,16.5676,8,14.778283
15,58,49.4681,8,33.46521
16,87,3.9026,8,4.605337
17,142,0.0,8,0.18396018
18,147,0.0,8,0.52477217
19,141,806.112,8,757.08246
20,149,749.272,8,804.76874
21,140,0.0,8,-0.11235476
22,14,3.1201,8,4.6165752
23,135,0.0813,8,-2.0313118
24,90,21.952,8,30.717234
25,144,0.0,8,0.17928475
26,70,24.3336,8,33.548584
27,29,0.2903,8,0.31202447
28,33,4.3,8,5.8285036
29,102,29.2342,8,15.17702
0,54,8.7703,9,13.837037
1,99,0.2635,9,-0.10070806
2,34,1.8049,9,2.2765138
3,126,26.5578,9,34.814995
4,124,44.9176,9,61.60872
5,147,0.0,9,-0.19721474
6,76,0.9202,9,4.300493
7,62,0.9316,9,1.9819515
8,105,3.8259,9,0.5980258
9,45,1.523,9,4.57935
10,77,1.0102,9,4.0751395
11,102,29.2342,9,18.382036
12,36,2.8698,9,2.284927
13,51,27.9617,9,30.545805
14,88,5.661469999999989,9,8.090402
15,70,24.3336,9,28.138243
16,96,539.255,9,480.6119
17,78,1.1114,9,4.51924
18,47,0.98,9,4.9756417
19,146,781.017,9,831.5939
20,136,0.1093,9,-0.47694725
21,5,0.4344,9,1.1417229
22,7,44.5338,9,40.85163
23,43,1.3317,9,1.2348367
24,27,0.1986199999999995,9,0.07755433
25,33,4.3,9,5.6436353
26,112,38.6483,9,25.06836
27,4,30.2281,9,35.555378
28,119,649.721,9,675.1524
29,64,1.3146,9,1.4061183
0,46,21.8598,10,15.79226
1,97,499.1056,10,519.4884
2,89,14.256,10,27.48552
3,104,60.6356,10,43.15266
4,47,0.98,10,1.055648
5,79,19.0626,10,31.839815
6,136,0.1093,10,1.4326948
7,39,1.46,10,0.8708078
8,133,155.102,10,92.42252
9,149,749.272,10,804.8456
10,122,1.7296,10,1.1612478
11,113,37.4758,10,37.154022
12,98,0.9242,10,2.2345943
13,24,19.7695,10,16.403826
14,73,14.8822,10,6.7002907
15,90,21.952,10,26.61428
16,78,1.1114,10,1.2526306
17,102,29.2342,10,30.853289
18,147,0.0,10,0.14546661
19,6,4.138,10,1.6210037
20,94,480.486,10,417.39944
21,108,521.196,10,592.3984
22,18,0.4606,10,1.4411728
23,144,0.0,10,-0.007030148
24,57,0.3474,10,1.0765527
25,128,90.0729,10,90.2855
26,118,674.9713000000012,10,653.0128
27,2,4.9898,10,2.2698262
28,35,267.5,10,69.214676
29,50,1.4889,10,1.0432167
0,26,0.0785,11,0.049437758
1,146,781.017,11,815.4716
2,118,674.9713000000012,11,651.73584
3,111,30.2317,11,26.912693
4,19,1.9377,11,2.0460794
5,127,92.2362,11,73.369804
6,141,806.112,11,733.76855
7,73,14.8822,11,4.246255
8,144,0.0,11,-0.5293424
9,115,100.569,11,98.90611
10,131,65.8824,11,40.629528
11,142,0.0,11,0.35563096
12,56,1.0565,11,0.70038205
13,98,0.9242,11,0.73342115
14,22,12.6221,11,7.5659413
15,31,2.27,11,4.3664584
16,67,3.9056,11,2.1795058
17,58,49.4681,11,40.571003
18,24,19.7695,11,22.886553
19,5,0.4344,11,1.5548741
20,34,1.8049,11,2.3052552
21,28,0.1309,11,0.19996998
22,96,539.255,11,480.0264
23,86,417.366,11,350.4778
24,79,19.0626,11,19.003042
25,54,8.7703,11,8.544276
26,4,30.2281,11,31.284351
27,92,26.507345,11,23.038809
28,100,0.0224,11,6.7407136
29,126,26.5578,11,28.351511
0,65,4.2191,12,3.0512977
1,79,19.0626,12,31.687923
2,73,14.8822,12,9.11318
3,147,0.0,12,-0.12704991
4,50,1.4889,12,1.0198561
5,9,50.0127,12,42.58971
6,59,0.9925,12,2.8949673
7,35,267.5,12,150.32419
8,86,417.366,12,351.29315
9,34,1.8049,12,3.1993234
10,2,4.9898,12,4.1559467
11,138,819.714,12,842.2684
12,23,16.2733,12,19.88899
13,108,521.196,12,540.18243
14,17,0.7619,12,0.5858449
15,78,1.1114,12,1.2736082
16,127,92.2362,12,46.143955
17,81,60.9434,12,49.673843
18,107,592.418,12,539.6677
19,85,72.7823,12,83.6978
20,16,4.3194,12,4.7338433
21,33,4.3,12,4.8220377
22,114,116.727,12,50.762207
23,8,1.06597,12,3.3052254
24,83,4.8713,12,5.891064
25,115,100.569,12,51.611065
26,142,0.0,12,15.340215
27,25,0.036,12,0.09239182
28,97,499.1056,12,539.3134
29,27,0.1986199999999995,12,0.079567686
0,26,0.0785,13,0.225661
1,58,49.4681,13,36.62625
2,107,592.418,13,501.6798
3,124,44.9176,13,59.89012
4,1,7.1585,13,4.832676
5,103,35.2917,13,18.562536
6,68,14.04103499999995,13,15.970967
7,106,64.84307000000018,13,67.31745
8,94,480.486,13,417.94193
9,101,0.0,13,39.908905
10,53,0.0535,13,-0.19891252
11,30,25.3048,13,20.852186
12,148,804.869,13,711.07697
13,22,12.6221,13,7.313965
14,52,30.8772,13,33.415993
15,78,1.1114,13,1.4142127
16,122,1.7296,13,0.34197438
17,81,60.9434,13,67.5299
18,76,0.9202,13,1.3008585
19,9,50.0127,13,40.03741
20,65,4.2191,13,4.0271096
21,4,30.2281,13,37.374947
22,93,19.7051,13,26.510836
23,56,1.0565,13,0.34352046
24,149,749.272,13,711.07697
25,120,12.7955,13,13.214904
26,140,0.0,13,-0.8356901
27,139,0.0,13,-0.76573807
28,44,18.8523,13,16.211145
29,136,0.1093,13,1.7882277
0,77,1.0102,14,1.7350913
1,7,44.5338,14,29.024763
2,109,21.0648,14,10.276491
3,117,653.749,14,531.2069
4,3,1.143840000000003,14,1.8170294
5,137,893.539,14,717.82245
6,78,1.1114,14,1.6827208
7,53,0.0535,14,0.758496
8,145,710.2378499999994,14,780.99945
9,23,16.2733,14,18.08427
10,97,499.1056,14,539.2459
11,14,3.1201,14,4.322902
12,106,64.84307000000018,14,56.83246
13,75,16.5676,14,14.569586
14,98,0.9242,14,2.6133463
15,125,4.1632,14,7.5203485
16,58,49.4681,14,42.664524
17,16,4.3194,14,3.526624
18,62,0.9316,14,1.7461721
19,79,19.0626,14,18.40262
20,90,21.952,14,25.047747
21,112,38.6483,14,31.76002
22,140,0.0,14,-0.08903319
23,134,0.0,14,2.0260909
24,116,651.657800000002,14,526.13916
25,87,3.9026,14,7.3356185
26,1,7.1585,14,4.9470596
27,28,0.1309,14,0.26994315
28,123,22.3438,14,24.420343
29,101,0.0,14,48.074333
0,21,1.91,15,3.1198556
1,58,49.4681,15,40.700428
2,115,100.569,15,99.86895
3,128,90.0729,15,90.82393
4,122,1.7296,15,1.1451946
5,137,893.539,15,729.553
6,14,3.1201,15,2.3433945
7,52,30.8772,15,28.707718
8,3,1.143840000000003,15,3.0958362
9,104,60.6356,15,35.688198
10,30,25.3048,15,28.342936
11,38,230.307,15,267.23575
12,56,1.0565,15,0.97155046
13,57,0.3474,15,1.3674662
14,61,1.4438,15,5.289795
15,5,0.4344,15,1.7276344
16,82,0.8080000000000002,15,0.6898736
17,130,23.9332,15,19.095907
18,133,155.102,15,92.27758
19,24,19.7695,15,22.565147
20,90,21.952,15,21.470089
21,37,9.669585,15,15.93979
22,32,4.744,15,4.645398
23,108,521.196,15,591.998
24,60,0.265,15,0.4172368
25,4,30.2281,15,34.211258
26,76,0.9202,15,0.6841776
27,29,0.2903,15,0.13080195
28,2,4.9898,15,4.2370243
29,69,9.8188,15,4.486704
0,133,155.102,16,92.4817
1,97,499.1056,16,531.8753
2,14,3.1201,16,2.4560053
3,78,1.1114,16,0.36104733
4,102,29.2342,16,28.215305
5,103,35.2917,16,9.602934
6,135,0.0813,16,-0.09316976
7,140,0.0,16,-0.23386054
8,90,21.952,16,25.535368
9,40,0.8705000000000002,16,1.4604441
10,4,30.2281,16,33.71364
11,113,37.4758,16,37.144398
12,116,651.657800000002,16,594.53674
13,42,11.5124,16,4.819498
14,0,2.601039999999997,16,1.4942355
15,23,16.2733,16,19.881487
16,98,0.9242,16,1.2108674
17,108,521.196,16,592.741
18,111,30.2317,16,12.62901
19,27,0.1986199999999995,16,0.0786857
20,149,749.272,16,804.49994
21,28,0.1309,16,-0.0013344835
22,43,1.3317,16,1.97435
23,126,26.5578,16,32.019352
24,47,0.98,16,2.5957427
25,86,417.366,16,350.65018
26,65,4.2191,16,1.8761396
27,13,0.6751,16,0.23035613
28,53,0.0535,16,1.4792178
29,109,21.0648,16,9.889403
0,67,3.9056,17,3.6853085
1,121,25.9419,17,24.847628
2,93,19.7051,17,26.101421
3,48,26.3377,17,21.028494
4,36,2.8698,17,1.7333355
5,15,20.7338,17,27.438631
6,100,0.0224,17,7.105161
7,141,806.112,17,736.5448
8,6,4.138,17,1.9252626
9,118,674.9713000000012,17,653.6621
10,49,0.5381,17,1.2479242
11,146,781.017,17,818.3177
12,11,2.2915,17,2.1714842
13,57,0.3474,17,3.096037
14,104,60.6356,17,33.685707
15,59,0.9925,17,3.5566006
16,18,0.4606,17,0.8410123
17,119,649.721,17,657.89636
18,13,0.6751,17,0.25746304
19,61,1.4438,17,12.443344
20,127,92.2362,17,93.74957
21,66,0.5634,17,0.35518378
22,102,29.2342,17,31.89531
23,109,21.0648,17,9.264336
24,139,0.0,17,1.2768816
25,9,50.0127,17,45.80574
26,62,0.9316,17,0.5277837
27,55,41.95629000000001,17,40.941555
28,74,14.6056,17,16.365253
29,122,1.7296,17,2.3749206
0,114,116.727,18,76.30582
1,104,60.6356,18,37.332264
2,31,2.27,18,4.750613
3,122,1.7296,18,1.9597278
4,119,649.721,18,674.97577
5,139,0.0,18,0.08886769
6,62,0.9316,18,0.828604
7,52,30.8772,18,30.42048
8,33,4.3,18,3.051708
9,30,25.3048,18,29.653786
10,36,2.8698,18,0.1295832
11,56,1.0565,18,-0.080041744
12,124,44.9176,18,64.87187
13,113,37.4758,18,34.745914
14,41,3.4419,18,5.14481
15,98,0.9242,18,2.412515
16,54,8.7703,18,12.038198
17,79,19.0626,18,24.701
18,7,44.5338,18,38.20416
19,92,26.507345,18,20.67225
20,13,0.6751,18,1.0821191
21,83,4.8713,18,4.9517694
22,138,819.714,18,752.05945
23,128,90.0729,18,90.61103
24,120,12.7955,18,12.699015
25,137,893.539,18,753.26984
26,100,0.0224,18,5.4040437
27,80,48.2795,18,38.41591
28,148,804.869,18,730.0665
29,73,14.8822,18,6.2382994
0,48,26.3377,19,17.61592
1,71,1.5634,19,1.7047975
2,108,521.196,19,591.5548
3,70,24.3336,19,16.31757
4,86,417.366,19,354.35233
5,127,92.2362,19,94.6023
6,133,155.102,19,91.251816
7,2,4.9898,19,4.522081
8,24,19.7695,19,22.815727
9,88,5.661469999999989,19,12.166819
10,100,0.0224,19,11.3213005
11,99,0.2635,19,0.92678094
12,93,19.7051,19,26.240313
13,61,1.4438,19,12.18886
14,51,27.9617,19,27.491465
15,104,60.6356,19,41.252792
16,109,21.0648,19,11.785328
17,58,49.4681,19,34.364445
18,7,44.5338,19,23.903309
19,145,710.2378499999994,19,789.87915
20,59,0.9925,19,2.873543
21,15,20.7338,19,27.762339
22,36,2.8698,19,1.2665809
23,130,23.9332,19,39.400345
24,98,0.9242,19,24.574438
25,9,50.0127,19,23.387045
26,43,1.3317,19,1.6699998
27,52,30.8772,19,27.40307
28,113,37.4758,19,32.666965
29,55,41.95629000000001,19,34.757137
0,138,819.714,20,756.2851
1,67,3.9056,20,4.1562567
2,32,4.744,20,3.6309645
3,102,29.2342,20,22.468033
4,43,1.3317,20,0.7180952
5,68,14.04103499999995,20,19.873486
6,141,806.112,20,744.2311
7,106,64.84307000000018,20,49.813183
8,75,16.5676,20,15.388742
9,16,4.3194,20,4.112907
10,123,22.3438,20,26.724554
11,85,72.7823,20,64.17558
12,129,91.2264,20,90.10229
13,115,100.569,20,61.637882
14,4,30.2281,20,36.10654
15,104,60.6356,20,47.86254
16,26,0.0785,20,0.6714318
17,33,4.3,20,4.735547
18,88,5.661469999999989,20,4.361331
19,13,0.6751,20,0.6120015
20,50,1.4889,20,0.3499154
21,71,1.5634,20,2.3278697
22,0,2.601039999999997,20,1.3824675
23,38,230.307,20,267.53232
24,148,804.869,20,748.2384
25,36,2.8698,20,1.1395371
26,96,539.255,20,480.97
27,58,49.4681,20,37.952393
28,114,116.727,20,45.18619
29,2,4.9898,20,4.54088
0,111,30.2317,21,16.671013
1,126,26.5578,21,49.046677
2,141,806.112,21,735.82434
3,127,92.2362,21,97.99408
4,54,8.7703,21,7.6168704
5,136,0.1093,21,0.057204556
6,28,0.1309,21,0.11427017
7,103,35.2917,21,8.972573
8,3,1.143840000000003,21,1.5710523
9,87,3.9026,21,4.920421
10,104,60.6356,21,34.691475
11,36,2.8698,21,0.7164229
12,149,749.272,21,804.8669
13,34,1.8049,21,0.87406206
14,62,0.9316,21,0.8113812
15,27,0.1986199999999995,21,0.10125351
16,26,0.0785,21,0.38180384
17,66,0.5634,21,-0.7869854
18,18,0.4606,21,0.42175853
19,133,155.102,21,90.36817
20,2,4.9898,21,4.248328
21,49,0.5381,21,0.68170696
22,130,23.9332,21,23.414534
23,98,0.9242,21,2.3425837
24,144,0.0,21,-0.055815585
25,9,50.0127,21,39.440033
26,121,25.9419,21,26.339348
27,13,0.6751,21,0.6535056
28,134,0.0,21,0.8048971
29,77,1.0102,21,1.704046
0,117,653.749,22,652.81433
1,100,0.0224,22,10.48625
2,88,5.661469999999989,22,4.0653214
3,121,25.9419,22,27.40815
4,91,2.2008,22,1.3487484
5,135,0.0813,22,0.086465985
6,25,0.036,22,0.07526688
7,139,0.0,22,-0.39887476
8,76,0.9202,22,1.0426215
9,5,0.4344,22,1.354161
10,13,0.6751,22,0.65763426
11,7,44.5338,22,33.81339
12,60,0.265,22,0.11469235
13,45,1.523,22,3.0134902
14,137,893.539,22,728.036
15,108,521.196,22,591.52747
16,81,60.9434,22,56.4053
17,46,21.8598,22,16.382137
18,42,11.5124,22,4.97108
19,79,19.0626,22,32.793945
20,14,3.1201,22,2.8968549
21,85,72.7823,22,57.16546
22,87,3.9026,22,3.5136347
23,49,0.5381,22,0.38898617
24,131,65.8824,22,44.327576
25,129,91.2264,22,91.93452
26,71,1.5634,22,1.7514862
27,113,37.4758,22,47.88168
28,105,3.8259,22,2.6501617
29,64,1.3146,22,2.3952527
0,2,4.9898,23,3.3516037
1,0,2.601039999999997,23,1.2508439
2,74,14.6056,23,20.159718
3,37,9.669585,23,15.314226
4,64,1.3146,23,0.9612875
5,149,749.272,23,804.85474
6,126,26.5578,23,49.336193
7,31,2.27,23,2.8676155
8,123,22.3438,23,12.738641
9,47,0.98,23,1.5637388
10,13,0.6751,23,0.06563521
11,130,23.9332,23,25.73755
12,134,0.0,23,0.81347233
13,24,19.7695,23,25.574013
14,68,14.04103499999995,23,20.139181
15,35,267.5,23,67.7752
16,147,0.0,23,-0.01885546
17,120,12.7955,23,15.382472
18,133,155.102,23,91.995125
19,41,3.4419,23,4.1257615
20,115,100.569,23,93.41058
21,142,0.0,23,2.609838
22,112,38.6483,23,30.836716
23,29,0.2903,23,0.12886174
24,46,21.8598,23,25.37861
25,145,710.2378499999994,23,778.908
26,103,35.2917,23,22.501717
27,84,6.2164,23,14.049872
28,89,14.256,23,23.022512
29,16,4.3194,23,3.864475
0,23,16.2733,24,18.242075
1,18,0.4606,24,0.44539467
2,20,2.254,24,1.9123207
3,125,4.1632,24,19.777493
4,94,480.486,24,417.60962
5,22,12.6221,24,7.821263
6,51,27.9617,24,23.380379
7,83,4.8713,24,5.2168555
8,73,14.8822,24,8.316127
9,90,21.952,24,22.444754
10,95,6.8993,24,11.685285
11,58,49.4681,24,35.0672
12,135,0.0813,24,-1.9444599
13,144,0.0,24,0.016071035
14,118,674.9713000000012,24,653.7433
15,5,0.4344,24,1.1126037
16,76,0.9202,24,0.7962617
17,119,649.721,24,654.9499
18,44,18.8523,24,17.216835
19,75,16.5676,24,15.954141
20,63,351.6975,24,231.99529
21,4,30.2281,24,26.65726
22,132,63.9294,24,62.259758
23,41,3.4419,24,2.3388236
24,121,25.9419,24,26.910236
25,82,0.8080000000000002,24,1.4983428
26,105,3.8259,24,1.8850083
27,81,60.9434,24,69.17075
28,62,0.9316,24,0.5296168
29,48,26.3377,24,21.363241
0,129,91.2264,25,73.35062
1,126,26.5578,25,25.357134
2,15,20.7338,25,26.002003
3,20,2.254,25,6.7750225
4,75,16.5676,25,14.733621
5,73,14.8822,25,7.2785587
6,98,0.9242,25,0.8058455
7,12,4.6613,25,5.4500275
8,114,116.727,25,63.27764
9,71,1.5634,25,3.0473347
10,61,1.4438,25,3.5670698
11,26,0.0785,25,0.05798518
12,148,804.869,25,770.62537
13,68,14.04103499999995,25,21.621527
14,18,0.4606,25,1.1458879
15,122,1.7296,25,0.9160635
16,106,64.84307000000018,25,70.83146
17,112,38.6483,25,26.87355
18,77,1.0102,25,1.6310006
19,62,0.9316,25,1.5447555
20,19,1.9377,25,5.8582373
21,59,0.9925,25,3.7697146
22,127,92.2362,25,83.555084
23,145,710.2378499999994,25,780.9771
24,113,37.4758,25,40.529667
25,40,0.8705000000000002,25,1.4593894
26,120,12.7955,25,12.131757
27,11,2.2915,25,2.7144945
28,128,90.0729,25,74.29737
29,111,30.2317,25,23.118486
0,128,90.0729,26,83.40788
1,94,480.486,26,417.55362
2,13,0.6751,26,0.859125
3,132,63.9294,26,51.083855
4,124,44.9176,26,46.738888
5,59,0.9925,26,1.7647231
6,45,1.523,26,3.993908
7,17,0.7619,26,2.0681133
8,98,0.9242,26,1.6031617
9,111,30.2317,26,25.933931
10,145,710.2378499999994,26,802.7225
11,21,1.91,26,2.0955615
12,29,0.2903,26,0.12928478
13,97,499.1056,26,539.3616
14,40,0.8705000000000002,26,1.4602368
15,148,804.869,26,801.7084
16,58,49.4681,26,27.681925
17,114,116.727,26,45.1127
18,43,1.3317,26,3.3914158
19,90,21.952,26,29.24186
20,3,1.143840000000003,26,1.8862042
21,55,41.95629000000001,26,42.09652
22,84,6.2164,26,15.779871
23,146,781.017,26,802.7295
24,73,14.8822,26,2.6392825
25,77,1.0102,26,1.418102
26,7,44.5338,26,34.934177
27,113,37.4758,26,48.95943
28,129,91.2264,26,84.96111
29,27,0.1986199999999995,26,0.06949074
0,51,27.9617,27,22.953924
1,57,0.3474,27,0.1282793
2,64,1.3146,27,1.3817983
3,114,116.727,27,69.20947
4,61,1.4438,27,2.5011683
5,131,65.8824,27,51.977356
6,46,21.8598,27,18.381725
7,103,35.2917,27,13.243387
8,19,1.9377,27,6.332193
9,96,539.255,27,480.27454
10,1,7.1585,27,4.8287177
11,17,0.7619,27,1.6304792
12,72,1.2908,27,1.4917802
13,127,92.2362,27,89.69637
14,50,1.4889,27,1.437471
15,56,1.0565,27,0.3573759
16,144,0.0,27,-0.41897258
17,3,1.143840000000003,27,1.0165111
18,18,0.4606,27,1.0363667
19,35,267.5,27,148.445
20,119,649.721,27,674.98413
21,116,651.657800000002,27,522.5004
22,93,19.7051,27,34.678364
23,101,0.0,27,65.664505
24,102,29.2342,27,11.777999
25,85,72.7823,27,60.27701
26,136,0.1093,27,-1.2719785
27,105,3.8259,27,1.7822757
28,41,3.4419,27,1.4470567
29,95,6.8993,27,1.6799185
0,88,5.661469999999989,28,2.4273715
1,73,14.8822,28,4.3166904
2,123,22.3438,28,20.070242
3,29,0.2903,28,0.13131154
4,140,0.0,28,0.28148767
5,115,100.569,28,111.68419
6,121,25.9419,28,35.2252
7,39,1.46,28,0.8704364
8,7,44.5338,28,31.627373
9,44,18.8523,28,16.700108
10,59,0.9925,28,0.116874665
11,135,0.0813,28,-0.32621282
12,45,1.523,28,2.3609817
13,75,16.5676,28,17.82252
14,107,592.418,28,534.0934
15,132,63.9294,28,38.886673
16,80,48.2795,28,74.092705
17,24,19.7695,28,23.704487
18,138,819.714,28,833.1816
19,93,19.7051,28,26.419558
20,131,65.8824,28,30.487194
21,69,9.8188,28,4.3369694
22,10,7.8011,28,9.702597
23,97,499.1056,28,537.1666
24,35,267.5,28,160.64497
25,82,0.8080000000000002,28,0.4871687
26,22,12.6221,28,8.964413
27,83,4.8713,28,4.6605606
28,54,8.7703,28,12.059103
29,95,6.8993,28,6.64629
0,68,14.04103499999995,29,16.021706
1,6,4.138,29,1.5343024
2,25,0.036,29,0.1611911
3,19,1.9377,29,2.134838
4,118,674.9713000000012,29,651.6542
5,121,25.9419,29,30.602991
6,130,23.9332,29,23.129534
7,12,4.6613,29,6.2083793
8,73,14.8822,29,2.812024
9,75,16.5676,29,15.625559
10,24,19.7695,29,24.68809
11,129,91.2264,29,97.8023
12,1,7.1585,29,4.4980373
13,90,21.952,29,25.285707
14,94,480.486,29,351.5894
15,93,19.7051,29,26.489817
16,143,0.0,29,-0.26330048
17,117,653.749,29,651.65674
18,96,539.255,29,351.5085
19,139,0.0,29,-0.17765836
20,67,3.9056,29,3.5019777
21,53,0.0535,29,0.4015142
22,86,417.366,29,351.5894
23,34,1.8049,29,2.5299833
24,22,12.6221,29,7.9039507
25,27,0.1986199999999995,29,0.12971172
26,20,2.254,29,2.4884512
27,128,90.0729,29,96.50416
28,122,1.7296,29,3.1307225
29,5,0.4344,29,1.7556441
0,69,9.8188,30,4.8875012
1,70,24.3336,30,25.25437
2,111,30.2317,30,32.865234
3,98,0.9242,30,2.632106
4,89,14.256,30,24.167572
5,74,14.6056,30,19.372232
6,34,1.8049,30,1.7691958
7,33,4.3,30,8.142389
8,4,30.2281,30,35.157192
9,46,21.8598,30,20.538052
10,10,7.8011,30,10.606623
11,6,4.138,30,1.5110558
12,108,521.196,30,591.64343
13,91,2.2008,30,0.75960827
14,101,0.0,30,61.755173
15,147,0.0,30,-0.06962433
16,37,9.669585,30,18.199327
17,11,2.2915,30,2.9783208
18,106,64.84307000000018,30,64.15081
