,index,q95,rodada,y_pred_LinearRegression
14,37,9.669585,308,7.642853331992285
15,137,893.539,308,793.3816360953763
16,117,653.749,308,660.7595358112337
17,10,7.8011,308,13.617813286817707
18,139,0.0,308,63.79626916929219
19,115,100.569,308,70.46876190746956
20,143,0.0,308,-23.387884441279297
21,54,8.7703,308,12.188241781253936
22,31,2.27,308,-0.7060672999044044
23,28,0.1309,308,10.03205803595479
24,64,1.3146,308,-1.7895048039805914
25,88,5.661469999999989,308,7.058363533141005
26,78,1.1114,308,-6.699875828477417
27,32,4.744,308,2.527055753563886
28,136,0.1093,308,-2.4099263279859287
29,123,22.3438,308,32.496323994967796
0,77,1.0102,309,-7.625624464464792
1,19,1.9377,309,7.992401313355302
2,73,14.8822,309,9.266984695882215
3,30,25.3048,309,35.67783529292037
4,130,23.9332,309,21.233039155959034
5,4,30.2281,309,16.141200657892682
6,7,44.5338,309,33.139190102341175
7,42,11.5124,309,11.572291098996502
8,98,0.9242,309,6.841243978509468
9,144,0.0,309,-6.623472908804374
10,64,1.3146,309,-3.4228366583814847
11,46,21.8598,309,22.360003362928765
12,10,7.8011,309,13.026081294490837
13,61,1.4438,309,3.884007355172585
14,133,155.102,309,89.05810370937138
15,33,4.3,309,4.85962028361422
16,14,3.1201,309,12.579264296396488
17,76,0.9202,309,-7.302928945646869
18,96,539.255,309,508.8830359987695
19,57,0.3474,309,-6.176839477336145
20,11,2.2915,309,5.811542191011611
21,111,30.2317,309,24.227063527028534
22,29,0.2903,309,11.582608719521204
23,27,0.1986199999999995,309,11.819445042435959
24,93,19.7051,309,58.12688087659244
25,131,65.8824,309,39.03348439591518
26,127,92.2362,309,80.52333776372556
27,31,2.27,309,-0.8400727607326672
28,53,0.0535,309,-4.914920453502958
29,90,21.952,309,48.43698884899637
0,30,25.3048,310,35.804819133839516
1,102,29.2342,310,20.995488557519607
2,18,0.4606,310,-0.2094802170103378
3,56,1.0565,310,-8.611492179286245
4,97,499.1056,310,523.5635085168587
5,28,0.1309,310,9.15198702465159
6,60,0.265,310,-8.7032928850588
7,16,4.3194,310,7.180902923405398
8,122,1.7296,310,14.570612064978562
9,67,3.9056,310,-1.750055402731661
10,114,116.727,310,69.85237088573356
11,68,14.04103499999995,310,17.978557952368973
12,123,22.3438,310,31.953352298599576
13,144,0.0,310,-7.020902224721681
14,40,0.8705000000000002,310,7.787047784964699
15,62,0.9316,310,-6.407794294283789
16,21,1.91,310,8.591523849431383
17,131,65.8824,310,44.62282337258285
18,125,4.1632,310,33.157272345018974
19,76,0.9202,310,-4.463167467441039
20,112,38.6483,310,28.23623754066749
21,95,6.8993,310,6.426817686036003
22,33,4.3,310,5.333271295217699
23,39,1.46,310,7.787047784964699
24,88,5.661469999999989,310,13.810850830705064
25,37,9.669585,310,8.637803540886992
26,87,3.9026,310,10.379087436105593
27,79,19.0626,310,23.75704798851855
28,91,2.2008,310,-11.047285548021534
29,146,781.017,310,774.3301532801479
0,30,25.3048,311,34.90156684672889
1,41,3.4419,311,5.281386553877141
2,3,1.143840000000003,311,-3.8348644881273373
3,18,0.4606,311,-2.3622134401682615
4,108,521.196,311,602.2779387102764
5,52,30.8772,311,34.07684728696708
6,57,0.3474,311,-7.319807819568069
7,148,804.869,311,771.8534592972862
8,49,0.5381,311,-0.3200811719436416
9,138,819.714,311,789.9452360831458
10,48,26.3377,311,26.02317043915768
11,86,417.366,311,427.20190287203656
12,64,1.3146,311,-6.996758948410061
13,21,1.91,311,7.1489008516164745
14,66,0.5634,311,-8.901918894195433
15,127,92.2362,311,85.09894535682
16,59,0.9925,311,-2.0461383579329464
17,72,1.2908,311,-6.955748680017933
18,38,230.307,311,195.7519502146971
19,102,29.2342,311,21.132921013097587
20,63,351.6975,311,297.05082312606066
21,119,649.721,311,688.8182432388683
22,82,0.8080000000000002,311,-11.28661868005537
23,27,0.1986199999999995,311,8.611761921545124
24,70,24.3336,311,32.6030205833073
25,105,3.8259,311,8.955114889075077
26,65,4.2191,311,-3.2589825315058505
27,136,0.1093,311,-6.833546405008903
28,40,0.8705000000000002,311,5.9305642009934445
29,144,0.0,311,-8.75585117670748
0,70,24.3336,312,34.096455988385046
1,15,20.7338,312,24.965570235399085
2,149,749.272,312,781.246286133545
3,125,4.1632,312,37.52139754900728
4,127,92.2362,312,87.5788687322041
5,5,0.4344,312,-6.992434127702268
6,130,23.9332,312,31.620878566641927
7,91,2.2008,312,-8.183504094538293
8,90,21.952,312,51.2487958038424
9,110,19.308,312,34.238113421293505
10,61,1.4438,312,1.0906867507796392
11,56,1.0565,312,-9.45878608325539
12,112,38.6483,312,32.060416174222354
13,35,267.5,312,157.89784740966294
14,126,26.5578,312,38.26505591328717
15,6,4.138,312,-1.7977230642987934
16,102,29.2342,312,24.47158001452081
17,71,1.5634,312,-0.09078328702035776
18,65,4.2191,312,-0.27460847903401486
19,33,4.3,312,4.033798345385108
20,31,2.27,312,-1.042118335839632
21,87,3.9026,312,12.818098366654127
22,85,72.7823,312,108.56529225982615
23,8,1.06597,312,-1.6909574030001977
24,82,0.8080000000000002,312,-8.103435292165273
25,45,1.523,312,3.4878582990585443
26,137,893.539,312,795.4406639360368
27,86,417.366,312,410.3257930307186
28,122,1.7296,312,19.564477556516053
29,63,351.6975,312,284.40929144184395
0,123,22.3438,313,31.25576832945316
1,110,19.308,313,32.22968554200464
2,101,0.0,313,31.873728868400875
3,20,2.254,313,8.28569419768506
4,137,893.539,313,794.0211991368269
5,76,0.9202,313,-5.241448302392357
6,56,1.0565,313,-4.961941203572948
7,69,9.8188,313,3.877077119576853
8,68,14.04103499999995,313,20.033519515115728
9,135,0.0813,313,7.366299511519301
10,84,6.2164,313,3.7286024107423685
11,107,592.418,313,581.2111801102637
12,27,0.1986199999999995,313,11.744100838439692
13,21,1.91,313,8.32977873536528
14,6,4.138,313,-1.28673897582415
15,40,0.8705000000000002,313,6.742277610358457
16,99,0.2635,313,2.992323042320052
17,103,35.2917,313,22.881332123093642
18,14,3.1201,313,12.91168974961964
19,117,653.749,313,663.5268976150162
20,28,0.1309,313,11.176676409240699
21,134,0.0,313,3.8329802213123116
22,0,2.601039999999997,313,-2.632304164366218
23,113,37.4758,313,32.61200994641385
24,12,4.6613,313,10.36042155881573
25,43,1.3317,313,6.3563145926618745
26,85,72.7823,313,110.48803737808048
27,17,0.7619,313,2.733840273375094
28,15,20.7338,313,29.685338021919307
29,95,6.8993,313,10.591469043851276
0,144,0.0,314,-8.263283605276044
1,133,155.102,314,91.13735121266177
2,22,12.6221,314,14.924028192065009
3,52,30.8772,314,34.68085530932108
4,47,0.98,314,2.121444729095643
5,57,0.3474,314,-4.100797440199031
6,1,7.1585,314,-3.1439596807043273
7,140,0.0,314,10.173278099964108
8,93,19.7051,314,58.11527358064156
9,40,0.8705000000000002,314,5.904006201099833
10,21,1.91,314,7.325678402063261
11,38,230.307,314,192.00020614354275
12,68,14.04103499999995,314,17.614817196734094
13,79,19.0626,314,21.526412748652717
14,27,0.1986199999999995,314,9.369247963755555
15,4,30.2281,314,14.568682881115194
16,78,1.1114,314,-5.416388958781695
17,73,14.8822,314,10.728551394538158
18,104,60.6356,314,33.88667423483212
19,96,539.255,314,509.4125544811096
20,9,50.0127,314,45.745284228396486
21,37,9.669585,314,7.043022275685843
22,101,0.0,314,31.308146566191795
23,64,1.3146,314,-5.420865377366908
24,7,44.5338,314,31.898068249148146
25,119,649.721,314,682.4245144854198
26,29,0.2903,314,9.024793409927724
27,128,90.0729,314,85.9389098995047
28,26,0.0785,314,8.807983331406945
29,20,2.254,314,7.626459991027872
0,5,0.4344,315,-3.8649251152883295
1,88,5.661469999999989,315,16.13320750681423
2,146,781.017,315,776.9922321093416
3,41,3.4419,315,6.054311565539535
4,135,0.0813,315,2.296232990171461
5,52,30.8772,315,33.38749506483461
6,51,27.9617,315,27.942079502780985
7,57,0.3474,315,-6.480874768231033
8,123,22.3438,315,33.98873513451768
9,87,3.9026,315,12.68532115134424
10,63,351.6975,315,290.12848241707866
11,26,0.0785,315,8.853723304835384
12,15,20.7338,315,27.669075565241357
13,64,1.3146,315,-2.219215611905696
14,94,480.486,315,489.4984772463456
15,90,21.952,315,51.7620437741059
16,55,41.95629000000001,315,47.69442066796495
17,70,24.3336,315,36.03026439540091
18,103,35.2917,315,22.06715018992375
19,12,4.6613,315,8.437101743704758
20,13,0.6751,315,7.834550990279951
21,126,26.5578,315,36.14217651880105
22,40,0.8705000000000002,315,6.2785823230387905
23,3,1.143840000000003,315,-0.009363466179948432
24,89,14.256,315,38.824267059950316
25,113,37.4758,315,32.45843357418649
26,72,1.2908,315,-2.1071218122658593
27,96,539.255,315,507.37177126431936
28,85,72.7823,315,111.18251814210244
29,29,0.2903,315,9.047850056346107
0,127,92.2362,316,83.94240186245104
1,33,4.3,316,4.117390624162212
2,74,14.6056,316,18.245648432622886
3,81,60.9434,316,92.13868347939174
4,66,0.5634,316,-5.052352257141351
5,10,7.8011,316,10.201338742374318
6,122,1.7296,316,16.165257581597842
7,24,19.7695,316,22.98556946462162
8,19,1.9377,316,6.501138432466433
9,102,29.2342,316,20.73656052896952
10,149,749.272,316,789.5817019542783
11,94,480.486,316,487.73669500735036
12,111,30.2317,316,25.482025108008955
13,95,6.8993,316,7.838202674615047
14,85,72.7823,316,110.46308127776521
15,63,351.6975,316,288.552067876438
16,53,0.0535,316,-5.259771126409177
17,146,781.017,316,783.1113196568122
18,106,64.84307000000018,316,38.07837104939561
19,27,0.1986199999999995,316,5.892209111551182
20,71,1.5634,316,-0.1173761425297215
21,62,0.9316,316,-3.685391277375615
22,98,0.9242,316,4.403965076664662
23,20,2.254,316,5.6066149232404
24,35,267.5,316,160.27091789374725
25,136,0.1093,316,-4.674854806456153
26,21,1.91,316,5.370896479507863
27,148,804.869,316,788.1303060177829
28,9,50.0127,316,45.55515539439538
29,68,14.04103499999995,316,19.362315807284745
0,58,49.4681,317,66.57988364696676
1,21,1.91,317,8.292177901237977
2,101,0.0,317,32.15271175347068
3,56,1.0565,317,-4.798863662156506
4,117,653.749,317,670.6801394261352
5,73,14.8822,317,12.420590194804703
6,50,1.4889,317,2.078903083243844
7,0,2.601039999999997,317,-5.495514929763289
8,136,0.1093,317,-1.621865712084869
9,95,6.8993,317,9.635043076628648
10,30,25.3048,317,35.48576920514812
11,71,1.5634,317,-2.7658475073095303
12,149,749.272,317,789.6607475694202
13,124,44.9176,317,65.97189951184087
14,86,417.366,317,421.3219980159506
15,6,4.138,317,-3.2550923101690046
16,46,21.8598,317,21.986113201401395
17,8,1.06597,317,-1.8521112669230746
18,11,2.2915,317,5.4727210032144455
19,134,0.0,317,3.562691694710395
20,77,1.0102,317,-6.0451422107236965
21,29,0.2903,317,9.39201520976171
22,69,9.8188,317,1.7433663509997217
23,106,64.84307000000018,317,40.47023133264838
24,84,6.2164,317,1.7845698252764919
25,105,3.8259,317,11.228270331997791
26,7,44.5338,317,31.98574463287156
27,20,2.254,317,8.70171249565334
28,98,0.9242,317,8.326467993523039
29,70,24.3336,317,32.99235396268616
0,67,3.9056,318,-3.002561072594986
1,41,3.4419,318,6.580542579236507
2,65,4.2191,318,-2.934526061215877
3,25,0.036,318,7.998791249277687
4,97,499.1056,318,531.6468816488285
5,120,12.7955,318,23.59278307833509
6,12,4.6613,318,10.768971443302291
7,4,30.2281,318,17.68688220458732
8,58,49.4681,318,66.3458174607947
9,55,41.95629000000001,318,49.450886914162986
10,102,29.2342,318,17.957363998178394
11,31,2.27,318,-1.4951279797018628
12,60,0.265,318,-7.728650382705993
13,147,0.0,318,39.61216448906341
14,61,1.4438,318,2.593049594148127
15,20,2.254,318,9.931233089940235
16,62,0.9316,318,-5.345357822426365
17,82,0.8080000000000002,318,-11.906983298606463
18,36,2.8698,318,-2.221439274625723
19,76,0.9202,318,-6.062146694204941
20,81,60.9434,318,92.2548464012403
21,133,155.102,318,92.30789855853868
22,14,3.1201,318,10.911146515184626
23,140,0.0,318,9.57607640775872
24,117,653.749,318,678.3464418626482
25,91,2.2008,318,-9.317290405446158
26,116,651.657800000002,318,673.869110882595
27,52,30.8772,318,34.42488220912001
28,0,2.601039999999997,318,-2.1896422750068467
29,94,480.486,318,504.29868409249855
0,64,1.3146,319,-3.6256524825464
1,148,804.869,319,778.1711829696977
2,23,16.2733,319,18.58114047238439
3,129,91.2264,319,90.88103893052586
4,138,819.714,319,792.3724513820854
5,114,116.727,319,69.64948798300895
6,86,417.366,319,424.94234897433205
7,149,749.272,319,779.5688839521599
8,31,2.27,319,-1.5236121216686769
9,62,0.9316,319,-0.1591204907889079
10,71,1.5634,319,-0.6578160986085493
11,100,0.0224,319,17.303219519854636
12,41,3.4419,319,4.9359912824306775
13,51,27.9617,319,28.708876990707523
14,26,0.0785,319,7.244160036124427
15,58,49.4681,319,67.61299083099492
16,93,19.7051,319,60.85557537515295
17,8,1.06597,319,-1.2037746060653376
18,101,0.0,319,30.993776298676394
19,80,48.2795,319,85.72933522734156
20,32,4.744,319,2.0978379616435348
21,91,2.2008,319,-4.351699880804318
22,18,0.4606,319,-0.9010399613742237
23,7,44.5338,319,33.44952561581722
24,102,29.2342,319,20.66174404178608
25,119,649.721,319,686.3369682282067
26,118,674.9713000000012,319,676.7141643877652
27,16,4.3194,319,7.797956066038466
28,142,0.0,319,-2.5741079319604268
29,144,0.0,319,-8.19933587782397
0,24,19.7695,320,24.978115560663184
1,49,0.5381,320,0.7461852891176761
2,6,4.138,320,-3.4225929130525543
3,34,1.8049,320,-2.063427635115616
4,37,9.669585,320,7.059755971161223
5,52,30.8772,320,33.931108766815896
6,76,0.9202,320,-4.232484624881295
7,116,651.657800000002,320,661.7804969356695
8,58,49.4681,320,65.34599846883438
9,18,0.4606,320,-1.7023081186223266
10,22,12.6221,320,15.000475503997535
11,72,1.2908,320,-5.457806416200583
12,45,1.523,320,5.761211047611567
13,0,2.601039999999997,320,-6.156591901606987
14,26,0.0785,320,7.658012980056782
15,73,14.8822,320,13.381339937056353
16,134,0.0,320,2.785726088962136
17,100,0.0224,320,16.3793426408174
18,44,18.8523,320,17.568299078689066
19,54,8.7703,320,12.658053073436733
20,149,749.272,320,791.8653101152319
21,67,3.9056,320,-1.8438520187262952
22,13,0.6751,320,6.757099577698426
23,74,14.6056,320,16.161552018017048
24,109,21.0648,320,24.720460039811243
25,21,1.91,320,7.312688478194488
26,59,0.9925,320,0.5897611700034417
27,89,14.256,320,35.96896685125626
28,28,0.1309,320,7.581360030827057
29,35,267.5,320,161.34037661925322
0,79,19.0626,321,23.203166124669153
1,29,0.2903,321,7.040833005737127
2,92,26.507345,321,56.588685296158225
3,2,4.9898,321,2.2573579139456825
4,48,26.3377,321,25.346924403674365
5,98,0.9242,321,4.337579409821728
6,72,1.2908,321,-5.592623338547881
7,38,230.307,321,193.77601932929005
8,7,44.5338,321,35.23100853857611
9,42,11.5124,321,8.673679833523678
10,0,2.601039999999997,321,-0.4310114164651395
11,84,6.2164,321,2.3464497387810326
12,104,60.6356,321,31.598579414368373
13,43,1.3317,321,4.322687777515355
14,13,0.6751,321,6.450053704896746
15,131,65.8824,321,51.73154986969584
16,111,30.2317,321,23.09960153703601
17,97,499.1056,321,521.8983697175956
18,105,3.8259,321,7.4166305191576924
19,85,72.7823,321,110.64691505699471
20,71,1.5634,321,-2.9528177261338584
21,148,804.869,321,790.7671730578159
22,145,710.2378499999994,321,786.9050378281402
23,129,91.2264,321,92.50079410862486
24,8,1.06597,321,-0.39306046182147725
25,23,16.2733,321,17.323137635465542
26,140,0.0,321,54.95759693940916
27,25,0.036,321,6.7013203199637985
28,60,0.265,321,-4.857192255670128
29,139,0.0,321,55.65745903652255
0,105,3.8259,322,7.519517274663201
1,60,0.265,322,-6.800160495233754
2,109,21.0648,322,22.569151664308734
3,75,16.5676,322,18.692292183238294
4,77,1.0102,322,-3.74341693927515
5,80,48.2795,322,85.73912168069104
6,12,4.6613,322,8.9254551136776
7,107,592.418,322,588.1398324904053
8,59,0.9925,322,-1.3125945476833323
9,46,21.8598,322,21.523583581531582
10,67,3.9056,322,0.26000554005156573
11,123,22.3438,322,30.748588281225125
12,122,1.7296,322,14.744413306510623
13,54,8.7703,322,11.900712154175707
14,74,14.6056,322,17.79850736905236
15,11,2.2915,322,5.448878911831329
16,120,12.7955,322,24.46862226760473
17,115,100.569,322,71.07850685457008
18,16,4.3194,322,7.582087983068035
19,28,0.1309,322,8.125802009562179
20,116,651.657800000002,322,666.5400032532043
21,125,4.1632,322,30.821161686763134
22,106,64.84307000000018,322,37.68760032102033
23,133,155.102,322,92.18468865613505
24,92,26.507345,322,58.963740444109845
25,30,25.3048,322,35.08765021001852
26,51,27.9617,322,28.469610911194266
27,97,499.1056,322,525.079491850549
28,82,0.8080000000000002,322,-7.79064361530132
29,141,806.112,322,786.7043843748011
0,0,2.601039999999997,323,2.9179910849699695
1,104,60.6356,323,28.7220352499874
2,139,0.0,323,60.22390392943508
3,140,0.0,323,60.14240486027852
4,90,21.952,323,47.488223173996325
5,100,0.0224,323,13.281075383173388
6,111,30.2317,323,19.21145813448352
7,94,480.486,323,498.47766815028973
8,85,72.7823,323,113.63538416067598
9,1,7.1585,323,4.091520376301233
10,115,100.569,323,66.16082256740322
11,131,65.8824,323,50.66235054563796
12,42,11.5124,323,7.5795603116237515
13,81,60.9434,323,94.77439780019455
14,73,14.8822,323,13.61246882638153
15,70,24.3336,323,37.44443879771257
16,132,63.9294,323,59.48651115281155
17,12,4.6613,323,9.625176460095744
18,127,92.2362,323,81.60161778509755
19,112,38.6483,323,21.038148819483126
20,149,749.272,323,780.2203675922289
21,74,14.6056,323,16.52212111272658
22,43,1.3317,323,3.9604816220567756
23,113,37.4758,323,23.99800520455352
24,57,0.3474,323,-0.3756794974146658
25,53,0.0535,323,-1.4471334498356896
26,148,804.869,323,778.8638611610452
27,16,4.3194,323,9.567293236364605
28,146,781.017,323,775.2110031262973
29,59,0.9925,323,3.43532565662764
0,110,19.308,324,34.304555734733526
1,101,0.0,324,31.527147058761614
2,149,749.272,324,792.007377117833
3,47,0.98,324,1.1903314555031557
4,82,0.8080000000000002,324,-10.507298210922784
5,117,653.749,324,669.9241000855047
6,64,1.3146,324,-7.297153464720921
7,4,30.2281,324,12.161609866761452
8,2,4.9898,324,-4.663607466116034
9,124,44.9176,324,68.93617334073383
10,58,49.4681,324,65.18115416515558
11,140,0.0,324,12.743777883825203
12,46,21.8598,324,20.178895526959238
13,130,23.9332,324,32.26170380895528
14,54,8.7703,324,12.397777553534581
15,61,1.4438,324,4.2894855890668
16,27,0.1986199999999995,324,6.4664262493349725
17,35,267.5,324,161.54729657295337
18,114,116.727,324,73.57960166558647
19,129,91.2264,324,95.21099119709508
20,119,649.721,324,686.1307431026547
21,146,781.017,324,785.9319261553824
22,83,4.8713,324,-1.6644915654148065
23,90,21.952,324,50.30056298240719
24,141,806.112,324,797.127022099017
25,42,11.5124,324,9.804949783449658
26,69,9.8188,324,1.0914782271883325
27,125,4.1632,324,34.18197045595489
28,109,21.0648,324,26.838683490740294
29,88,5.661469999999989,324,13.952915796652277
0,46,21.8598,325,21.279703131268334
1,99,0.2635,325,0.9538629877624629
2,102,29.2342,325,18.71960011497717
3,51,27.9617,325,28.716495299881657
4,133,155.102,325,89.27584192837622
5,49,0.5381,325,1.2232257175143673
6,40,0.8705000000000002,325,6.213109363586597
7,66,0.5634,325,-6.115930667840246
8,135,0.0813,325,3.0593726459768362
9,100,0.0224,325,14.131194977886892
10,106,64.84307000000018,325,36.32439892334064
11,85,72.7823,325,111.35413794672506
12,126,26.5578,325,30.16379347951056
13,47,0.98,325,2.0795114281026486
14,16,4.3194,325,8.112268440941563
15,113,37.4758,325,27.41064876640796
16,137,893.539,325,795.8419481723183
17,14,3.1201,325,10.344493168266553
18,71,1.5634,325,-1.5502320914069685
19,117,653.749,325,666.4884500129896
20,109,21.0648,325,19.859925923067294
21,67,3.9056,325,-0.262298607583503
22,28,0.1309,325,7.58304573504185
23,112,38.6483,325,24.878089629887043
24,86,417.366,325,422.5216156722423
25,122,1.7296,325,13.381553255769887
26,119,649.721,325,680.9351035355537
27,107,592.418,325,584.4960484962364
28,62,0.9316,325,-2.658338695615498
29,9,50.0127,325,48.06658333980895
0,83,4.8713,326,-2.5395587248880673
1,23,16.2733,326,20.42266013708317
2,149,749.272,326,789.977250067234
3,10,7.8011,326,14.035194120929773
4,112,38.6483,326,24.73549100514667
5,128,90.0729,326,86.94641226175155
6,143,0.0,326,-31.17610882132604
7,121,25.9419,326,30.647344370408433
8,130,23.9332,326,32.35611570650967
9,29,0.2903,326,8.517877417142444
10,107,592.418,326,584.6738380387186
11,6,4.138,326,-1.2528867927997993
12,82,0.8080000000000002,326,-11.13604324044367
13,49,0.5381,326,1.4016577690838545
14,114,116.727,326,67.70052064372827
15,77,1.0102,326,-5.900562008502035
16,58,49.4681,326,66.46804871221725
17,20,2.254,326,9.583767182928739
18,75,16.5676,326,17.30467690289477
19,129,91.2264,326,90.59493888996145
20,140,0.0,326,19.07290416562293
21,14,3.1201,326,11.41328761390784
22,5,0.4344,326,1.0586878659768928
23,39,1.46,326,6.605711368251676
24,103,35.2917,326,17.457818959867254
25,109,21.0648,326,21.225859773875072
26,70,24.3336,326,33.31663219046734
27,31,2.27,326,-1.2754539014926252
28,40,0.8705000000000002,326,6.605711368251676
29,117,653.749,326,668.4537547278477
0,103,35.2917,327,20.353514833879117
1,12,4.6613,327,8.234550226310645
2,31,2.27,327,-0.9030562943143394
3,140,0.0,327,11.442460107344019
4,15,20.7338,327,27.647586532774127
5,53,0.0535,327,-5.132505080114981
6,138,819.714,327,781.7845596566005
7,64,1.3146,327,-4.189427014944016
8,16,4.3194,327,6.962945215921309
9,92,26.507345,327,57.810870903985595
10,144,0.0,327,-6.457637596457005
11,18,0.4606,327,-1.0056463040795904
12,7,44.5338,327,33.15312494808497
13,50,1.4889,327,0.35351188539388545
14,113,37.4758,327,30.36830368833921
15,137,893.539,327,792.7144045687219
16,102,29.2342,327,21.083056701963315
17,77,1.0102,327,-5.318405047234776
18,8,1.06597,327,-1.0091307404115213
19,126,26.5578,327,33.84815017906859
20,25,0.036,327,7.9531504629431
21,51,27.9617,327,27.968419518652567
22,88,5.661469999999989,327,12.54288810168515
23,33,4.3,327,4.294552595514077
24,13,0.6751,327,7.310084179075204
25,34,1.8049,327,-1.1363376525217603
26,132,63.9294,327,52.3270940455546
27,108,521.196,327,593.3729834951243
28,84,6.2164,327,2.2198176427952205
29,63,351.6975,327,292.65319456202565
0,83,4.8713,328,-1.218520696510069
1,132,63.9294,328,57.04583492192761
2,30,25.3048,328,31.69033314547879
3,122,1.7296,328,19.631254500073254
4,0,2.601039999999997,328,-7.300906567292799
5,90,21.952,328,50.486404098390636
6,45,1.523,328,4.071961324228894
7,144,0.0,328,-7.7501435286019955
8,102,29.2342,328,22.638420927299407
9,60,0.265,328,-6.5732690400568
10,6,4.138,328,-3.6230426192002625
11,35,267.5,328,157.73616834482675
12,61,1.4438,328,3.2289171429958827
13,38,230.307,328,186.69056222653674
14,146,781.017,328,795.7622216486559
15,75,16.5676,328,20.262384500301692
16,46,21.8598,328,19.117653865986767
17,121,25.9419,328,38.311918078473106
18,88,5.661469999999989,328,15.428930638133252
19,74,14.6056,328,19.599928159130286
20,42,11.5124,328,9.308691798553127
21,7,44.5338,328,29.09985014149207
22,126,26.5578,328,38.224772786245985
23,107,592.418,328,577.5021443680287
24,130,23.9332,328,33.36767568961863
25,139,0.0,328,13.87864776718719
26,124,44.9176,328,69.07608114780798
27,64,1.3146,328,-6.706247094260561
28,17,0.7619,328,-1.1193354395871467
29,145,710.2378499999994,328,795.6436484894767
0,5,0.4344,329,-3.688076433916848
1,138,819.714,329,790.6589172464052
2,96,539.255,329,507.62495802374605
3,59,0.9925,329,-1.1626248405971467
4,88,5.661469999999989,329,10.013894396017704
5,22,12.6221,329,14.855387113685609
6,116,651.657800000002,329,660.6126303218382
7,122,1.7296,329,18.81746894897671
8,58,49.4681,329,63.51561009229463
9,134,0.0,329,5.109766918727161
10,78,1.1114,329,-5.396275199523316
11,64,1.3146,329,-7.268608915347286
12,95,6.8993,329,8.842791410711897
13,3,1.143840000000003,329,-4.228326766553209
14,144,0.0,329,7.129824446293483
15,83,4.8713,329,-3.4606738577776213
16,140,0.0,329,10.266377736294345
17,76,0.9202,329,-6.441132119445598
18,35,267.5,329,161.38824980074068
19,82,0.8080000000000002,329,-12.585845387297155
20,129,91.2264,329,92.97340912920097
21,147,0.0,329,41.128205389136724
22,17,0.7619,329,-0.5042097726110626
23,84,6.2164,329,-0.5817852051722383
24,45,1.523,329,4.244885469989185
25,91,2.2008,329,-8.661237222570676
26,119,649.721,329,680.8531354609875
27,48,26.3377,329,24.328535648530035
28,101,0.0,329,31.763767666687208
29,132,63.9294,329,55.464857661985036
0,110,19.308,330,31.679574769251538
1,132,63.9294,330,54.08732085934344
2,2,4.9898,330,-1.2605933937187928
3,39,1.46,330,6.43037188732977
4,77,1.0102,330,-5.537308662165557
5,3,1.143840000000003,330,-2.0537964982568155
6,12,4.6613,330,8.801008544521096
7,126,26.5578,330,35.343147652527634
8,120,12.7955,330,26.178223839469723
9,107,592.418,330,583.5964109963564
10,100,0.0224,330,14.687907794617558
11,43,1.3317,330,4.701714995064805
12,98,0.9242,330,6.18239472826329
13,82,0.8080000000000002,330,-9.794547389609235
14,68,14.04103499999995,330,17.970618072069854
15,21,1.91,330,7.968476067164232
16,22,12.6221,330,15.612669330287247
17,57,0.3474,330,-5.584454872552925
18,8,1.06597,330,-1.2739019385771257
19,140,0.0,330,13.120579970803192
20,28,0.1309,330,8.666096358534205
21,56,1.0565,330,-6.1703089141607705
22,60,0.265,330,-5.575876814558953
23,138,819.714,330,789.2577987398759
24,49,0.5381,330,0.7513985024283727
25,104,60.6356,330,34.5416659231901
26,102,29.2342,330,21.359044939657792
27,1,7.1585,330,-1.6244845264745464
28,91,2.2008,330,-8.667555452331257
29,93,19.7051,330,58.777197214291284
0,50,1.4889,331,0.8516572836150402
1,103,35.2917,331,18.07157127565752
2,106,64.84307000000018,331,36.3488072967998
3,142,0.0,331,2.01787620103687
4,76,0.9202,331,-4.998857311110811
5,138,819.714,331,793.7336003458073
6,134,0.0,331,-3.39778275086627
7,29,0.2903,331,9.339897037369525
8,21,1.91,331,8.739597140531643
9,46,21.8598,331,21.940422384100444
10,62,0.9316,331,-5.121520660596886
11,10,7.8011,331,13.308252447625065
12,47,0.98,331,1.398856006635441
13,4,30.2281,331,17.510708486601658
14,28,0.1309,331,9.125998087647801
15,77,1.0102,331,-5.690085462182466
16,32,4.744,331,3.6318683051925404
17,23,16.2733,331,19.999196119724914
18,146,781.017,331,779.5743241388886
19,114,116.727,331,67.69386198516787
20,15,20.7338,331,28.856779350396735
21,86,417.366,331,420.3884020823956
22,27,0.1986199999999995,331,9.777908333436429
23,90,21.952,331,48.4321225026167
24,78,1.1114,331,-4.01518769648105
25,149,749.272,331,785.7933888721209
26,71,1.5634,331,-2.407505723018531
27,30,25.3048,331,35.52493785300937
28,56,1.0565,331,-6.865023074600316
29,74,14.6056,331,15.843624684605388
0,74,14.6056,332,16.013194889607647
1,128,90.0729,332,90.45017284551011
2,80,48.2795,332,84.25371651372353
3,105,3.8259,332,16.36666720152715
4,110,19.308,332,35.678587302561084
5,98,0.9242,332,14.554461486180656
6,139,0.0,332,11.159657735562973
7,7,44.5338,332,32.0135033684445
8,54,8.7703,332,16.520155190470902
9,10,7.8011,332,13.441020566055812
10,27,0.1986199999999995,332,10.195806816799305
11,64,1.3146,332,-5.011429983206327
12,101,0.0,332,38.631487558202586
13,85,72.7823,332,111.44031964030209
14,21,1.91,332,8.902887593133855
15,88,5.661469999999989,332,12.758985175741401
