,index,q95,rodada,y_pred_brr
8,51,27.9617,214,27.552896180156353
9,16,4.3194,214,7.517361903924709
10,94,480.486,214,496.3256424265293
11,3,1.143840000000003,214,0.3641356537382876
12,116,651.657800000002,214,665.345872470767
13,14,3.1201,214,10.467328805344394
14,8,1.06597,214,0.1888263062085116
15,48,26.3377,214,25.183390003845034
16,27,0.1986199999999995,214,8.528711020421014
17,29,0.2903,214,8.355785402574838
18,0,2.601039999999997,214,-0.44451815123700555
19,71,1.5634,214,2.145212288566313
20,15,20.7338,214,27.873270946791138
21,90,21.952,214,51.90265959825674
22,72,1.2908,214,-0.44612274896270776
23,7,44.5338,214,34.90946575940762
24,65,4.2191,214,3.9883780468127696
25,10,7.8011,214,11.879820701581835
26,92,26.507345,214,61.04762108904397
27,110,19.308,214,29.356172816469254
28,102,29.2342,214,22.000239024520013
29,26,0.0785,214,8.020541857081653
0,122,1.7296,215,14.854235301940776
1,93,19.7051,215,61.44515227048831
2,2,4.9898,215,2.2024303689063345
3,7,44.5338,215,35.80475034858941
4,18,0.4606,215,-1.9879991309734635
5,21,1.91,215,4.946734457247047
6,118,674.9713000000012,215,676.3520702496917
7,63,351.6975,215,295.33279019623524
8,133,155.102,215,91.02619735218657
9,115,100.569,215,69.79040223960392
10,135,0.0813,215,8.813683081667122
11,85,72.7823,215,114.80239973512032
12,125,4.1632,215,24.45865394497062
13,38,230.307,215,194.9550192281253
14,100,0.0224,215,15.780144290274961
15,20,2.254,215,3.8614623432977595
16,42,11.5124,215,6.91675017230105
17,67,3.9056,215,3.417436952539532
18,131,65.8824,215,44.21471666264419
19,39,1.46,215,1.71726419971516
20,12,4.6613,215,9.569158834705846
21,71,1.5634,215,1.2251155225605999
22,143,0.0,215,-17.474931003569026
23,108,521.196,215,599.5662369554003
24,147,0.0,215,35.70877872093952
25,94,480.486,215,498.34712513429247
26,86,417.366,215,425.2785991887874
27,138,819.714,215,791.6893930278441
28,129,91.2264,215,89.46410833611657
29,43,1.3317,215,1.8755966060921025
0,10,7.8011,216,9.069697527986946
1,83,4.8713,216,2.621813465920127
2,78,1.1114,216,-0.8406336673805157
3,107,592.418,216,574.477632507465
4,16,4.3194,216,4.948071684689623
5,138,819.714,216,787.4665750680686
6,22,12.6221,216,10.923413001737373
7,109,21.0648,216,20.405512998142953
8,66,0.5634,216,-3.7813892574073833
9,62,0.9316,216,-2.954854166444008
10,32,4.744,216,2.531168230701425
11,91,2.2008,216,-3.861651069278011
12,8,1.06597,216,-1.3688552588064198
13,63,351.6975,216,286.02165839713786
14,130,23.9332,216,27.347007043700458
15,75,16.5676,216,18.512373035147135
16,142,0.0,216,-0.30093148603174313
17,114,116.727,216,66.56775927697718
18,39,1.46,216,1.845805232770715
19,36,2.8698,216,0.1075630626872055
20,12,4.6613,216,6.013451149465965
21,90,21.952,216,49.72229824402665
22,33,4.3,216,4.109605792566157
23,111,30.2317,216,22.86946865043012
24,115,100.569,216,68.50606378555555
25,123,22.3438,216,28.063796011016365
26,28,0.1309,216,3.837392048389816
27,35,267.5,216,158.49564177785834
28,126,26.5578,216,31.48129334993233
29,57,0.3474,216,-4.742368295466349
0,18,0.4606,217,-1.504284917221952
1,61,1.4438,217,7.221432931786225
2,142,0.0,217,1.2284462539339813
3,149,749.272,217,825.1727400046286
4,16,4.3194,217,5.717873220675401
5,2,4.9898,217,-1.391836289794199
6,145,710.2378499999994,217,816.5834798234094
7,56,1.0565,217,-3.9211001956665115
8,84,6.2164,217,6.319811186295453
9,66,0.5634,217,-3.387669669190217
10,101,0.0,217,34.69291703290034
11,23,16.2733,217,15.0867017929003
12,75,16.5676,217,17.162284896314603
13,146,781.017,217,817.153834214715
14,67,3.9056,217,2.2118270135346307
15,48,26.3377,217,23.27265920967153
16,94,480.486,217,481.7999343875989
17,74,14.6056,217,16.090684070701187
18,77,1.0102,217,-2.80245418105973
19,99,0.2635,217,3.889511448108408
20,124,44.9176,217,64.1486323014776
21,105,3.8259,217,11.591509919817042
22,35,267.5,217,156.81163880117344
23,138,819.714,217,817.1678853788416
24,127,92.2362,217,82.91320872437407
25,15,20.7338,217,25.21183277014407
26,60,0.265,217,-1.7717310317056132
27,37,9.669585,217,8.80260685460128
28,73,14.8822,217,12.97901227161887
29,86,417.366,217,410.3892991511364
0,74,14.6056,218,19.208337882461862
1,87,3.9026,218,11.790815885984358
2,61,1.4438,218,9.176060169977191
3,85,72.7823,218,115.41103608537767
4,76,0.9202,218,0.5651365826183223
5,69,9.8188,218,7.773760863470656
6,49,0.5381,218,0.9745936805505551
7,138,819.714,218,789.1292767735132
8,43,1.3317,218,3.6316808102650953
9,30,25.3048,218,32.60743204878534
10,32,4.744,218,4.156608080227841
11,97,499.1056,218,520.0686459494541
12,31,2.27,218,0.8234171451629919
13,16,4.3194,218,7.537564318140383
14,112,38.6483,218,26.491955174267915
15,37,9.669585,218,11.44048171436691
16,92,26.507345,218,62.05393477353136
17,60,0.265,218,-0.7134259722784435
18,135,0.0813,218,6.235040511657445
19,11,2.2915,218,5.319015448414305
20,2,4.9898,218,1.4612529519255304
21,59,0.9925,218,4.69485364372855
22,24,19.7695,218,23.135618367356486
23,100,0.0224,218,17.918993772651845
24,65,4.2191,218,4.492864602610382
25,118,674.9713000000012,218,670.4153494001445
26,96,539.255,218,510.7155903521486
27,79,19.0626,218,27.894649176607714
28,40,0.8705000000000002,218,3.3577320518420066
29,51,27.9617,218,27.12548682498617
0,122,1.7296,219,15.143230410819086
1,140,0.0,219,7.738903155158653
2,105,3.8259,219,8.983109196048844
3,141,806.112,219,786.5881128282908
4,118,674.9713000000012,219,682.0277150818581
5,28,0.1309,219,7.0770210145535515
6,143,0.0,219,-22.939615205217905
7,56,1.0565,219,-4.399447435607556
8,103,35.2917,219,19.773855593407973
9,148,804.869,219,773.1801223140031
10,8,1.06597,219,-2.134715013299669
11,30,25.3048,219,33.69162017488716
12,38,230.307,219,197.60776287477182
13,102,29.2342,219,19.717192001659356
14,119,649.721,219,690.9362238890275
15,54,8.7703,219,10.225937369556036
16,108,521.196,219,605.1249724773568
17,19,1.9377,219,5.762342639983871
18,92,26.507345,219,59.97105777515151
19,100,0.0224,219,16.084516347914985
20,39,1.46,219,2.7245214997081177
21,57,0.3474,219,-3.4997163986800643
22,113,37.4758,219,29.057327349927817
23,104,60.6356,219,33.211678622467765
24,21,1.91,219,5.344658334071795
25,82,0.8080000000000002,219,-8.352940389038125
26,131,65.8824,219,45.41575661197574
27,23,16.2733,219,16.80769936689785
28,110,19.308,219,29.355264592897
29,14,3.1201,219,9.901768327860651
0,73,14.8822,220,13.594950805475065
1,34,1.8049,220,0.262993211418177
2,61,1.4438,220,8.188633904458172
3,0,2.601039999999997,220,-1.2314082945443943
4,77,1.0102,220,-1.9890658864090938
5,23,16.2733,220,15.880148415323077
6,44,18.8523,220,15.369253212084303
7,103,35.2917,220,21.033335542605883
8,100,0.0224,220,18.353717618331117
9,15,20.7338,220,26.888781796573795
10,5,0.4344,220,-1.8747820540705789
11,96,539.255,220,508.8572775238374
12,59,0.9925,220,3.4506457971009468
13,99,0.2635,220,4.329083390220006
14,54,8.7703,220,10.40738336894357
15,136,0.1093,220,-0.5395499085224742
16,16,4.3194,220,7.178409886983729
17,134,0.0,220,4.351408194143957
18,93,19.7051,220,62.07348276958047
19,45,1.523,220,3.7173260701529216
20,26,0.0785,220,6.570418609941825
21,97,499.1056,220,518.3617463023198
22,70,24.3336,220,38.223404325590884
23,8,1.06597,220,-0.8551312205946857
24,41,3.4419,220,2.7375699653319856
25,36,2.8698,220,1.2650512411366606
26,69,9.8188,220,6.7304972662535505
27,38,230.307,220,191.72440418948923
28,10,7.8011,220,11.025377721670878
29,29,0.2903,220,6.852942065792078
0,96,539.255,221,503.40887181321716
1,142,0.0,221,-36.99313947161403
2,144,0.0,221,-33.54428001641227
3,143,0.0,221,-56.47134059282618
4,23,16.2733,221,16.839575054826696
5,38,230.307,221,188.80700581918444
6,24,19.7695,221,23.026899130728694
7,19,1.9377,221,7.209037868883826
8,149,749.272,221,790.6208788852718
9,118,674.9713000000012,221,666.661448771209
10,1,7.1585,221,-1.1744939861461745
11,78,1.1114,221,-3.375993894199084
12,100,0.0224,221,16.644469363936736
13,61,1.4438,221,8.078420171758552
14,62,0.9316,221,-0.09976933015482814
15,48,26.3377,221,22.530163076933945
16,52,30.8772,221,31.620784211404192
17,15,20.7338,221,29.251402612972413
18,5,0.4344,221,2.9618641629771787
19,120,12.7955,221,26.101723758926582
20,55,41.95629000000001,221,46.40747590699092
21,77,1.0102,221,-4.438545384912302
22,71,1.5634,221,0.1728897944603318
23,34,1.8049,221,-4.2367771120189985
24,123,22.3438,221,30.736754689504018
25,141,806.112,221,794.1478041949207
26,64,1.3146,221,1.231110565299602
27,66,0.5634,221,-3.4817294988429524
28,102,29.2342,221,17.551042907541998
29,130,23.9332,221,37.83331619730529
0,101,0.0,222,31.19366939596277
1,57,0.3474,222,-4.830439195662933
2,102,29.2342,222,22.529384025900995
3,11,2.2915,222,6.5609988965345
4,149,749.272,222,791.6543628566558
5,73,14.8822,222,15.202646151614147
6,69,9.8188,222,6.987512386456345
7,121,25.9419,222,33.105290571230285
8,62,0.9316,222,0.2345910684516781
9,2,4.9898,222,3.222864389699211
10,25,0.036,222,7.751608469042637
11,44,18.8523,222,15.448656259300805
12,147,0.0,222,35.92327233781996
13,6,4.138,222,0.6223166726606024
14,70,24.3336,222,38.77429386288058
15,9,50.0127,222,48.40825582363066
16,42,11.5124,222,8.11151763170254
17,111,30.2317,222,26.54541273243052
18,22,12.6221,222,12.524985003359689
19,0,2.601039999999997,222,1.6175828592635781
20,3,1.143840000000003,222,1.1054103901744554
21,98,0.9242,222,8.199667370969195
22,140,0.0,222,4.78034345715227
23,132,63.9294,222,55.81508600095658
24,68,14.04103499999995,222,23.64109301113031
25,120,12.7955,222,26.260354955771646
26,92,26.507345,222,61.23456157103219
27,45,1.523,222,3.0662856363071995
28,125,4.1632,222,29.799948590279982
29,89,14.256,222,37.49415683554115
0,77,1.0102,223,-3.250310815550904
1,72,1.2908,223,-3.2287615532620038
2,18,0.4606,223,-0.475202505420512
3,61,1.4438,223,7.230890251547876
4,118,674.9713000000012,223,673.0265752498705
5,3,1.143840000000003,223,-0.7199638716421788
6,149,749.272,223,790.1335885097244
7,82,0.8080000000000002,223,-6.607227115019128
8,95,6.8993,223,5.974657958135381
9,84,6.2164,223,5.905862146031197
10,87,3.9026,223,8.01318105630142
11,43,1.3317,223,3.5297927256608688
12,34,1.8049,223,-0.5357073429176467
13,140,0.0,223,8.922597498276687
14,50,1.4889,223,1.13138552040499
15,11,2.2915,223,5.400220444747077
16,135,0.0813,223,3.406285477894656
17,86,417.366,223,421.1180996153211
18,107,592.418,223,584.5225584015149
19,64,1.3146,223,-2.4505848705828015
20,45,1.523,223,4.212022744844617
21,58,49.4681,223,66.44188987557416
22,4,30.2281,223,17.867991291802852
23,0,2.601039999999997,223,-1.1982692687868592
24,115,100.569,223,66.52800787374422
25,104,60.6356,223,30.003239526154132
26,133,155.102,223,87.94757858416521
27,26,0.0785,223,5.469056188021256
28,53,0.0535,223,-1.8404639426724287
29,97,499.1056,223,520.7107279674768
0,67,3.9056,224,3.8459700559482712
1,128,90.0729,224,83.97830290514402
2,44,18.8523,224,14.92828335268841
3,7,44.5338,224,33.50618609762853
4,114,116.727,224,66.97008842781054
5,131,65.8824,224,41.753396101626784
6,62,0.9316,224,2.077952435247653
7,135,0.0813,224,6.443556401074474
8,29,0.2903,224,5.860063922582356
9,139,0.0,224,7.362260429148236
10,72,1.2908,224,-0.7776256884832975
11,14,3.1201,224,8.659714603891132
12,39,1.46,224,2.029851799142392
13,9,50.0127,224,46.81858550467374
14,15,20.7338,224,26.22150579079836
15,63,351.6975,224,291.14741789237996
16,80,48.2795,224,86.7221181918251
17,61,1.4438,224,8.807553268888626
18,54,8.7703,224,10.42175883571862
19,43,1.3317,224,3.375688959427194
20,18,0.4606,224,-0.605576519520227
21,113,37.4758,224,28.15295293938314
22,8,1.06597,224,-0.7813137888524295
23,4,30.2281,224,17.167317813193165
24,111,30.2317,224,22.316791426046876
25,64,1.3146,224,-0.2871333424788247
26,93,19.7051,224,61.62910082777136
27,134,0.0,224,4.712740011698358
28,101,0.0,224,31.839492678445417
29,136,0.1093,224,-0.20235545505063612
0,56,1.0565,225,-4.651111806740644
1,54,8.7703,225,10.013122100457963
2,103,35.2917,225,17.38709325239374
3,120,12.7955,225,19.303919385906156
4,68,14.04103499999995,225,21.915736483907338
5,75,16.5676,225,15.968047158399372
6,9,50.0127,225,46.86603993389101
7,113,37.4758,225,26.202506299415703
8,23,16.2733,225,15.779534256447022
9,78,1.1114,225,-2.686039478631187
10,31,2.27,225,0.5784025624135154
11,63,351.6975,225,289.06448972372095
12,131,65.8824,225,38.146089942280184
13,45,1.523,225,3.67787651591307
14,145,710.2378499999994,225,789.230470507496
15,43,1.3317,225,3.4115227437822995
16,138,819.714,225,797.8536405686591
17,115,100.569,225,66.95589332151278
18,93,19.7051,225,59.77474053669965
19,100,0.0224,225,15.16557854414286
20,21,1.91,225,4.267997824747951
21,133,155.102,225,87.16207544887001
22,65,4.2191,225,2.8871434785932166
23,57,0.3474,225,-3.4660088786172025
24,67,3.9056,225,2.897807155530444
25,52,30.8772,225,32.177179861238535
26,71,1.5634,225,0.9429038888633556
27,77,1.0102,225,-3.4919155206994077
28,40,0.8705000000000002,225,3.058355502680726
29,7,44.5338,225,33.66145663034909
0,14,3.1201,226,9.375721565418615
1,111,30.2317,226,25.025849330166878
2,126,26.5578,226,32.45993627696768
3,21,1.91,226,4.474460389915848
4,119,649.721,226,677.824317744793
5,113,37.4758,226,30.698108957801992
6,26,0.0785,226,6.727935999853841
7,116,651.657800000002,226,658.0340666768519
8,51,27.9617,226,26.612369581806405
9,99,0.2635,226,4.505810335344989
10,40,0.8705000000000002,226,2.5735065035817257
11,128,90.0729,226,86.21109786825184
12,46,21.8598,226,18.860866786642262
13,66,0.5634,226,-3.5318480105025714
14,142,0.0,226,-2.367713736363015
15,100,0.0224,226,18.83916087578345
16,96,539.255,226,507.4153923592571
17,148,804.869,226,774.9498318275931
18,65,4.2191,226,2.1676881986679746
19,63,351.6975,226,290.50367734338477
20,84,6.2164,226,6.464417546861483
21,0,2.601039999999997,226,-3.225228439516272
22,17,0.7619,226,0.9669876650604294
23,102,29.2342,226,21.724334244563224
24,101,0.0,226,32.71098382323637
25,53,0.0535,226,-2.7519293640528986
26,138,819.714,226,786.189782780021
27,1,7.1585,226,-1.7990819951009769
28,88,5.661469999999989,226,12.017174623591046
29,23,16.2733,226,15.79901523520256
0,38,230.307,227,192.442056594083
1,115,100.569,227,71.08034397309697
2,98,0.9242,227,6.821987847596063
3,56,1.0565,227,-5.397036490014699
4,87,3.9026,227,9.985658878020175
5,65,4.2191,227,2.5927592574593206
6,127,92.2362,227,83.36212882682551
7,27,0.1986199999999995,227,5.946430713075429
8,35,267.5,227,162.59843792170875
9,0,2.601039999999997,227,-2.5502313781062327
10,148,804.869,227,764.3589260812837
11,108,521.196,227,593.5367174250481
12,143,0.0,227,-20.487163348996376
13,59,0.9925,227,0.8153590702205662
14,89,14.256,227,36.54447595416921
15,78,1.1114,227,-1.9610452480285687
16,61,1.4438,227,5.500533073863593
17,142,0.0,227,-5.243702380015208
18,137,893.539,227,791.9353074250363
19,85,72.7823,227,113.43849958907997
20,7,44.5338,227,32.82892769423154
21,139,0.0,227,6.343749425575126
22,90,21.952,227,50.99957149357172
23,83,4.8713,227,2.784977331589701
24,46,21.8598,227,17.6517952399806
25,99,0.2635,227,1.7867406128487886
26,76,0.9202,227,-2.854939887384276
27,29,0.2903,227,5.722147906287901
28,37,9.669585,227,9.005572874187592
29,31,2.27,227,-1.8715296361860254
0,37,9.669585,228,11.449015381502548
1,90,21.952,228,51.348867491316675
2,138,819.714,228,788.1433215729472
3,79,19.0626,228,25.71642433907128
4,64,1.3146,228,0.012835372896162767
5,55,41.95629000000001,228,47.77695217392213
6,57,0.3474,228,-2.368656831063177
7,24,19.7695,228,23.432543727513163
8,26,0.0785,228,6.829539174412176
9,123,22.3438,228,26.414676312097043
10,133,155.102,228,89.15072616239118
11,42,11.5124,228,9.002686975093624
12,107,592.418,228,581.8278605724306
13,88,5.661469999999989,228,13.4141169265055
14,118,674.9713000000012,228,669.2105117642685
15,48,26.3377,228,24.948504765307064
16,93,19.7051,228,61.752293368993044
17,144,0.0,228,-5.11617738725225
18,110,19.308,228,27.392140651895403
19,111,30.2317,228,22.66994379943256
20,40,0.8705000000000002,228,3.7531317276361307
21,105,3.8259,228,9.200767875077347
22,6,4.138,228,0.6609638649680392
23,60,0.265,228,-2.202915452017564
24,61,1.4438,228,7.061118214446921
25,49,0.5381,228,0.6718806152809407
26,50,1.4889,228,1.0410064920021682
27,51,27.9617,228,27.327530729516965
28,131,65.8824,228,40.647353601773624
29,8,1.06597,228,0.6417391171412561
0,124,44.9176,229,65.57508307009223
1,73,14.8822,229,16.833286283394074
2,139,0.0,229,11.153982826261895
3,94,480.486,229,497.94448398410304
4,92,26.507345,229,61.26176780135441
5,42,11.5124,229,8.499772208175315
6,120,12.7955,229,25.168430624282465
7,17,0.7619,229,0.34575489534178416
8,21,1.91,229,4.976883237736331
9,79,19.0626,229,27.67470090611991
10,4,30.2281,229,17.277149616030087
11,40,0.8705000000000002,229,3.492236503765241
12,8,1.06597,229,-0.13723998935304849
13,87,3.9026,229,12.21290954176365
14,69,9.8188,229,6.301306050535771
15,114,116.727,229,69.52987751914554
16,49,0.5381,229,-0.9865225131543696
17,95,6.8993,229,8.563964537554568
18,45,1.523,229,3.3105566195056753
19,9,50.0127,229,47.72816929984509
20,118,674.9713000000012,229,676.6758551336868
21,126,26.5578,229,34.40904824900705
22,113,37.4758,229,29.688577080370024
23,10,7.8011,229,10.357977982619872
24,119,649.721,229,686.3287852394494
25,146,781.017,229,776.3448913964892
26,2,4.9898,229,0.9438536798173089
27,53,0.0535,229,-4.3064449644601694
28,107,592.418,229,588.5270065404114
29,125,4.1632,229,30.106563595039376
0,108,521.196,230,603.4358627289057
1,143,0.0,230,-55.06024202597055
2,127,92.2362,230,82.82802602556585
3,4,30.2281,230,19.85962526433397
4,142,0.0,230,-35.68306158301701
5,5,0.4344,230,2.337605672005992
6,26,0.0785,230,8.402467510459573
7,30,25.3048,230,34.12315616131515
8,116,651.657800000002,230,670.9554077820977
9,98,0.9242,230,1.6249994467618762
10,102,29.2342,230,15.872388517590267
11,24,19.7695,230,23.89766871877734
12,100,0.0224,230,14.202420938152287
13,56,1.0565,230,-3.515061722227699
